Time,price,volume,label
2020-03-30 15:00:00 UTC,6422.357271,30538524.86,6395.543621
2020-03-30 16:00:00 UTC,6395.543621,20367596.84,6400.537653
2020-03-30 17:00:00 UTC,6400.537653,8044855.54,6399.243879
2020-03-30 18:00:00 UTC,6399.243879,9101787.029,6415.238891
2020-03-30 19:00:00 UTC,6415.238891,10043868.1,6496.34944
2020-03-30 20:00:00 UTC,6496.34944,34737923.41,6565.740297
2020-03-30 21:00:00 UTC,6565.740297,29788882.01,6583.758479
2020-03-30 22:00:00 UTC,6583.758479,25966015.08,6484.635976
2020-03-30 23:00:00 UTC,6484.635976,19539791.3,6486.699826
2020-03-31 00:00:00 UTC,6486.699826,13101592,6522.796696
2020-03-31 01:00:00 UTC,6522.796696,7324051.797,6528.45775
2020-03-31 02:00:00 UTC,6528.45775,10815784.13,6485.891542
2020-03-31 03:00:00 UTC,6485.891542,10645437.55,6460.470512
2020-03-31 04:00:00 UTC,6460.470512,11929259.13,6454.740693
2020-03-31 05:00:00 UTC,6454.740693,5510280.449,6471.857502
2020-03-31 06:00:00 UTC,6471.857502,5743658.976,6487.056656
2020-03-31 07:00:00 UTC,6487.056656,4184098.958,6518.990311
2020-03-31 08:00:00 UTC,6518.990311,8895506.029,6512.495303
2020-03-31 09:00:00 UTC,6512.495303,10988500.93,6466.227789
2020-03-31 10:00:00 UTC,6466.227789,7260695.276,6423.847371
2020-03-31 11:00:00 UTC,6423.847371,12649070.23,6424.433028
2020-03-31 12:00:00 UTC,6424.433028,17298430.75,6482.919222
2020-03-31 13:00:00 UTC,6482.919222,12382892.34,6498.590505
2020-03-31 14:00:00 UTC,6498.590505,11246857.5,6504.214231
2020-03-31 15:00:00 UTC,6504.214231,12878798.06,6488.588498
2020-03-31 16:00:00 UTC,6488.588498,8660764,6476.622121
2020-03-31 17:00:00 UTC,6476.622121,8513506.596,6508.231516
2020-03-31 18:00:00 UTC,6508.231516,7430292.189,6498.306248
2020-03-31 19:00:00 UTC,6498.306248,7928740.261,6517.50356
2020-03-31 20:00:00 UTC,6517.50356,6687316.454,6503.581206
2020-03-31 21:00:00 UTC,6503.581206,7391903.557,6480.398891
2020-03-31 22:00:00 UTC,6480.398891,4560182.428,6465.981972
2020-03-31 23:00:00 UTC,6465.981972,7468655.138,6360.515707
2020-04-01 00:00:00 UTC,6360.515707,42418062.79,6339.526209
2020-04-01 01:00:00 UTC,6339.526209,8463241.43,6347.378312
2020-04-01 02:00:00 UTC,6347.378312,7897982.84,6387.49601
2020-04-01 03:00:00 UTC,6387.49601,9536237.831,6390.809886
2020-04-01 04:00:00 UTC,6390.809886,5025718.898,6359.996272
2020-04-01 05:00:00 UTC,6359.996272,7092367.057,6343.719354
2020-04-01 06:00:00 UTC,6343.719354,9957619.568,6360.191122
2020-04-01 07:00:00 UTC,6360.191122,5979936.401,6347.819906
2020-04-01 08:00:00 UTC,6347.819906,5735173.757,6332.769962
2020-04-01 09:00:00 UTC,6332.769962,7248879.275,6342.933467
2020-04-01 10:00:00 UTC,6342.933467,5612092.567,6327.757667
2020-04-01 11:00:00 UTC,6327.757667,5843018.432,6285.678038
2020-04-01 12:00:00 UTC,6285.678038,24172393.12,6252.745758
2020-04-01 13:00:00 UTC,6252.745758,13443378.65,6278.08797
2020-04-01 14:00:00 UTC,6278.08797,11268811.57,6282.908986
2020-04-01 15:00:00 UTC,6282.908986,8038160.439,6233.812972
2020-04-01 16:00:00 UTC,6233.812972,15695772.69,6236.422265
2020-04-01 17:00:00 UTC,6236.422265,11896986.64,6249.002442
2020-04-01 18:00:00 UTC,6249.002442,7255915.412,6233.234227
2020-04-01 19:00:00 UTC,6233.234227,10795763.48,6334.421923
2020-04-01 20:00:00 UTC,6334.421923,26118522.03,6416.641654
2020-04-01 21:00:00 UTC,6416.641654,19000569.62,6544.232112
2020-04-01 22:00:00 UTC,6544.232112,52540209.33,6663.441109
2020-04-01 23:00:00 UTC,6663.441109,46014160.51,6709.85589
2020-04-02 00:00:00 UTC,6709.85589,40833182.23,6655.157721
2020-04-02 01:00:00 UTC,6655.157721,9213969.906,6644.864685
2020-04-02 02:00:00 UTC,6644.864685,9493750.062,6641.324604
2020-04-02 03:00:00 UTC,6641.324604,6957153.232,6657.82815
2020-04-02 04:00:00 UTC,6657.82815,7662888.925,6631.504207
2020-04-02 05:00:00 UTC,6631.504207,7020931.599,6653.829488
2020-04-02 06:00:00 UTC,6653.829488,7968513.962,6684.860553
2020-04-02 07:00:00 UTC,6684.860553,10666029.36,6675.662774
2020-04-02 08:00:00 UTC,6675.662774,9556812.884,6679.497396
2020-04-02 09:00:00 UTC,6679.497396,6237222.73,6690.015888
2020-04-02 10:00:00 UTC,6690.015888,13129233.11,6695.705064
2020-04-02 11:00:00 UTC,6695.705064,10994763.49,6716.332416
2020-04-02 12:00:00 UTC,6716.332416,21039231.68,6681.48632
2020-04-02 13:00:00 UTC,6681.48632,12885310.66,6774.623651
2020-04-02 14:00:00 UTC,6774.623651,39402564.63,6812.11685
2020-04-02 15:00:00 UTC,6812.11685,29458555.83,6886.803221
2020-04-02 16:00:00 UTC,6886.803221,49036509.9,7093.104365
2020-04-02 17:00:00 UTC,7093.104365,130173809.6,6896.124639
2020-04-02 18:00:00 UTC,6896.124639,87690207.05,6833.789141
2020-04-02 19:00:00 UTC,6833.789141,40381438.53,6760.216596
2020-04-02 20:00:00 UTC,6760.216596,32187324.15,6814.87766
2020-04-02 21:00:00 UTC,6814.87766,21695460.31,6856.519562
2020-04-02 22:00:00 UTC,6856.519562,16121701.74,6817.570774
2020-04-02 23:00:00 UTC,6817.570774,13653229.03,6798.391611
2020-04-03 00:00:00 UTC,6798.391611,9159633.325,6797.403368
2020-04-03 01:00:00 UTC,6797.403368,6867709.524,6825.52583
2020-04-03 02:00:00 UTC,6825.52583,5193864.854,6825.214204
2020-04-03 03:00:00 UTC,6825.214204,6843207.435,6805.10316
2020-04-03 04:00:00 UTC,6805.10316,2693135.754,6797.424836
2020-04-03 05:00:00 UTC,6797.424836,3250280.847,6826.228796
2020-04-03 06:00:00 UTC,6826.228796,7291049.936,6912.966208
2020-04-03 07:00:00 UTC,6912.966208,26968009.79,6942.386027
2020-04-03 08:00:00 UTC,6942.386027,16084620.61,6955.941763
2020-04-03 09:00:00 UTC,6955.941763,9099233.974,6996.325126
2020-04-03 10:00:00 UTC,6996.325126,20036896.68,7004.859593
2020-04-03 11:00:00 UTC,7004.859593,26039344.13,6965.230063
2020-04-03 12:00:00 UTC,6965.230063,27189778.88,6918.455248
2020-04-03 13:00:00 UTC,6918.455248,18474493.66,6822.238637
2020-04-03 14:00:00 UTC,6822.238637,29935845.23,6762.720882
2020-04-03 15:00:00 UTC,6762.720882,34122058.14,6697.768005
2020-04-03 16:00:00 UTC,6697.768005,34111410.56,6748.078509
2020-04-03 17:00:00 UTC,6748.078509,20639387.47,6742.026145
2020-04-03 18:00:00 UTC,6742.026145,10770828.8,6787.461836
2020-04-03 19:00:00 UTC,6787.461836,11403666.41,6788.035633
2020-04-03 20:00:00 UTC,6788.035633,16421087.18,6741.689058
2020-04-03 21:00:00 UTC,6741.689058,8265405.752,6760.446578
2020-04-03 22:00:00 UTC,6760.446578,4687930.45,6775.158323
2020-04-03 23:00:00 UTC,6775.158323,6096894.99,6760.396963
2020-04-04 00:00:00 UTC,6760.396963,6018405.365,6791.705301
2020-04-04 01:00:00 UTC,6791.705301,7149454.775,6751.050795
2020-04-04 02:00:00 UTC,6751.050795,7132338.731,6715.882419
2020-04-04 03:00:00 UTC,6715.882419,5319905.626,6737.242094
2020-04-04 04:00:00 UTC,6737.242094,3239929.87,6757.692282
2020-04-04 05:00:00 UTC,6757.692282,4706254.391,6744.157221
2020-04-04 06:00:00 UTC,6744.157221,2516715.79,6754.2439
2020-04-04 07:00:00 UTC,6754.2439,2649393.864,6785.542259
2020-04-04 08:00:00 UTC,6785.542259,5725080.191,6833.166365
2020-04-04 09:00:00 UTC,6833.166365,14585511.06,6890.216755
2020-04-04 10:00:00 UTC,6890.216755,12881907.19,6792.606038
2020-04-04 11:00:00 UTC,6792.606038,26005126.49,6733.197683
2020-04-04 12:00:00 UTC,6733.197683,7623463.756,6747.20494
2020-04-04 13:00:00 UTC,6747.20494,3815493.426,6744.917815
2020-04-04 14:00:00 UTC,6744.917815,6133855.17,6760.801886
2020-04-04 15:00:00 UTC,6760.801886,5182760.211,6798.213979
2020-04-04 16:00:00 UTC,6798.213979,10767145.73,6808.299549
2020-04-04 17:00:00 UTC,6808.299549,7262213.303,6809.309572
2020-04-04 18:00:00 UTC,6809.309572,4350828.28,6778.98996
2020-04-04 19:00:00 UTC,6778.98996,7076689.154,6871.75245
2020-04-04 20:00:00 UTC,6871.75245,55666960.42,6887.965116
2020-04-04 21:00:00 UTC,6887.965116,11935544.85,6868.945442
2020-04-04 22:00:00 UTC,6868.945442,9733476.841,6870.366305
2020-04-04 23:00:00 UTC,6870.366305,4687568.378,6893.949234
2020-04-05 00:00:00 UTC,6893.949234,8370514.374,6886.660265
2020-04-05 01:00:00 UTC,6886.660265,5177715.087,6854.08524
2020-04-05 02:00:00 UTC,6854.08524,5211041.329,6843.049177
2020-04-05 03:00:00 UTC,6843.049177,4148558.319,6798.275215
2020-04-05 04:00:00 UTC,6798.275215,8256853.554,6826.784775
2020-04-05 05:00:00 UTC,6826.784775,7288498.348,6790.077568
2020-04-05 06:00:00 UTC,6790.077568,9132759.977,6793.850731
2020-04-05 07:00:00 UTC,6793.850731,4619086.773,6801.645085
2020-04-05 08:00:00 UTC,6801.645085,5419884.436,6812.947473
2020-04-05 09:00:00 UTC,6812.947473,5659938.069,6788.699574
2020-04-05 10:00:00 UTC,6788.699574,5723681.406,6808.425314
2020-04-05 11:00:00 UTC,6808.425314,9732584.527,6804.919837
2020-04-05 12:00:00 UTC,6804.919837,4447639.394,6821.22521
2020-04-05 13:00:00 UTC,6821.22521,4336521.942,6806.582531
2020-04-05 14:00:00 UTC,6806.582531,3732964.366,6808.665741
2020-04-05 15:00:00 UTC,6808.665741,6723795.222,6802.635538
2020-04-05 16:00:00 UTC,6802.635538,4725145.029,6767.097778
2020-04-05 17:00:00 UTC,6767.097778,34237616.2,6818.368659
2020-04-05 18:00:00 UTC,6818.368659,7326775.261,6824.605511
2020-04-05 19:00:00 UTC,6824.605511,4881612.047,6783.992301
2020-04-05 20:00:00 UTC,6783.992301,9861331.692,6780.364363
2020-04-05 21:00:00 UTC,6780.364363,5463232.148,6807.313276
2020-04-05 22:00:00 UTC,6807.313276,9325039.872,6810.035079
2020-04-05 23:00:00 UTC,6810.035079,5176602.875,6852.909334
2020-04-06 00:00:00 UTC,6852.909334,17241387.7,6874.659493
2020-04-06 01:00:00 UTC,6874.659493,11643423.6,6850.131002
2020-04-06 02:00:00 UTC,6850.131002,7316097.61,6861.296639
2020-04-06 03:00:00 UTC,6861.296639,6983529.19,6932.235706
2020-04-06 04:00:00 UTC,6932.235706,27819172.07,6977.442243
2020-04-06 05:00:00 UTC,6977.442243,26633075.68,7059.620007
2020-04-06 06:00:00 UTC,7059.620007,33489348.8,7053.083336
2020-04-06 07:00:00 UTC,7053.083336,38947007.56,7077.48219
2020-04-06 08:00:00 UTC,7077.48219,13564890.85,7118.991411
2020-04-06 09:00:00 UTC,7118.991411,25640192.34,7131.5208
2020-04-06 10:00:00 UTC,7131.5208,23653088.28,7116.593918
2020-04-06 11:00:00 UTC,7116.593918,13375561.97,7142.598756
2020-04-06 12:00:00 UTC,7142.598756,17508418.59,7132.647131
2020-04-06 13:00:00 UTC,7132.647131,25242595.88,7111.297986
2020-04-06 14:00:00 UTC,7111.297986,13146299.45,7138.641045
2020-04-06 15:00:00 UTC,7138.641045,16694395.4,7160.938682
2020-04-06 16:00:00 UTC,7160.938682,27823102.6,7200.063658
2020-04-06 17:00:00 UTC,7200.063658,37984714.18,7226.288717
2020-04-06 18:00:00 UTC,7226.288717,23343764.99,7295.909534
2020-04-06 19:00:00 UTC,7295.909534,52809710.45,7257.069839
2020-04-06 20:00:00 UTC,7257.069839,24774068.27,7280.875457
2020-04-06 21:00:00 UTC,7280.875457,12501418.65,7285.936237
2020-04-06 22:00:00 UTC,7285.936237,8986603.253,7312.412908
2020-04-06 23:00:00 UTC,7312.412908,30244462.11,7406.471508
2020-04-07 00:00:00 UTC,7406.471508,68861365.42,7401.746284
2020-04-07 01:00:00 UTC,7401.746284,23828778.94,7326.360183
2020-04-07 02:00:00 UTC,7326.360183,29085079.94,7303.201892
2020-04-07 03:00:00 UTC,7303.201892,11647859.26,7276.761228
2020-04-07 04:00:00 UTC,7276.761228,14106984.83,7288.058691
2020-04-07 05:00:00 UTC,7288.058691,6963849.442,7296.6636
2020-04-07 06:00:00 UTC,7296.6636,6676260.106,7361.898687
2020-04-07 07:00:00 UTC,7361.898687,14080706.58,7369.371003
2020-04-07 08:00:00 UTC,7369.371003,8422015.019,7373.519971
2020-04-07 09:00:00 UTC,7373.519971,7597079.344,7426.555968
2020-04-07 10:00:00 UTC,7426.555968,18985994.99,7418.023307
2020-04-07 11:00:00 UTC,7418.023307,11833194.02,7399.901336
2020-04-07 12:00:00 UTC,7399.901336,32337991.48,7387.090504
2020-04-07 13:00:00 UTC,7387.090504,12653753.02,7324.374645
2020-04-07 14:00:00 UTC,7324.374645,22414370.94,7335.669027
2020-04-07 15:00:00 UTC,7335.669027,10879848.71,7382.309471
2020-04-07 16:00:00 UTC,7382.309471,12105711.99,7366.613073
2020-04-07 17:00:00 UTC,7366.613073,9811994.067,7331.999468
2020-04-07 18:00:00 UTC,7331.999468,13240799.52,7340.62467
2020-04-07 19:00:00 UTC,7340.62467,15456072.04,7187.882335
2020-04-07 20:00:00 UTC,7187.882335,67463856.6,7184.117326
2020-04-07 21:00:00 UTC,7184.117326,21350847.85,7192.677445
2020-04-07 22:00:00 UTC,7192.677445,10176696.52,7202.090381
2020-04-07 23:00:00 UTC,7202.090381,9991695.635,7204.037437
2020-04-08 00:00:00 UTC,7204.037437,7167849.582,7191.415135
2020-04-08 01:00:00 UTC,7191.415135,7271980.412,7243.72718
2020-04-08 02:00:00 UTC,7243.72718,18627775.34,7353.953809
2020-04-08 03:00:00 UTC,7353.953809,31445268.98,7368.505078
2020-04-08 04:00:00 UTC,7368.505078,19196773.97,7384.132695
2020-04-08 05:00:00 UTC,7384.132695,14475628.81,7359.111056
2020-04-08 06:00:00 UTC,7359.111056,19101630.64,7342.897205
2020-04-08 07:00:00 UTC,7342.897205,10979691.39,7315.059395
2020-04-08 08:00:00 UTC,7315.059395,13186043.94,7315.368754
2020-04-08 09:00:00 UTC,7315.368754,6888736.727,7301.133645
2020-04-08 10:00:00 UTC,7301.133645,15483047.73,7285.10609
2020-04-08 11:00:00 UTC,7285.10609,8840759.628,7301.82998
2020-04-08 12:00:00 UTC,7301.82998,15977875.16,7284.358838
2020-04-08 13:00:00 UTC,7284.358838,18913467.76,7270.657685
2020-04-08 14:00:00 UTC,7270.657685,13111594.1,7295.78016
2020-04-08 15:00:00 UTC,7295.78016,10975684.51,7319.239898
2020-04-08 16:00:00 UTC,7319.239898,17701037.53,7344.557242
2020-04-08 17:00:00 UTC,7344.557242,14379630.58,7338.153869
